Quantil,Halstead Volume,Cyclomatic Complexity (CC),Lines Of Code (LOC),Microsoft Maintainability Index (MI),Maintainability Index (MI) - calculated
0.96912,966.7223647999973,6.0,46.0,87.0,42
0.96913,966.82,6.0,46.0,87.0,42
0.96914,967.1,6.0,46.0,87.0,42
0.96915,967.1,6.0,46.0,87.0,42
0.96916,967.8406567999995,6.0,46.0,87.0,42
0.96917,967.9297095999995,6.0,46.0,87.0,42
0.96918,968.0351192000002,6.0,46.0,87.0,42
0.96919,968.26,6.0,46.0,87.0,42
0.9692,968.2769440000015,6.0,46.0,87.0,42
0.96921,968.32,6.0,46.0,87.0,42
0.96922,968.32,6.0,46.0,87.0,42
0.96923,968.43,6.0,46.0,87.0,42
0.96924,968.43,6.0,46.0,87.0,42
0.96925,968.59,6.0,46.0,87.0,42
0.96926,968.6589376000012,6.0,46.0,87.0,42
0.96927,968.68,6.0,46.0,87.0,42
0.96928,968.96,6.0,46.0,87.0,42
0.96929,969.4152313999978,6.0,46.0,87.0,42
0.9693,969.8103580000043,6.0,46.0,87.0,42
0.96931,969.8566730000018,6.0,46.0,87.0,42
0.96932,969.9888208000001,6.0,46.0,87.0,42
0.96933,970.3732577999992,6.0,46.0,87.0,42
0.96934,970.5686991999997,6.0,46.0,87.0,42
0.96935,970.6246140000003,6.0,46.0,87.0,42
0.96936,970.7597568000015,6.0,46.0,87.0,42
0.96937,971.2262852000002,6.0,46.0,87.0,42
0.96938,971.27,6.0,46.0,87.0,42
0.96939,971.27,6.0,46.0,87.0,42
0.9694,971.5195079999944,6.0,46.0,87.0,42
0.96941,971.66,6.0,46.0,87.0,42
0.96942,971.7,6.0,46.0,87.0,42
0.96943,971.78,6.0,46.0,87.0,42
0.96944,971.78,6.0,46.0,87.0,42
0.96945,971.9294350000011,6.0,46.0,87.0,42
0.96946,972.0512612,6.0,46.0,87.0,42
0.96947,972.0950406000021,6.0,46.0,87.0,42
0.96948,972.42,6.0,46.0,87.0,42
0.96949,972.64,6.0,46.0,87.0,41
0.9695,972.6525300000003,6.0,46.0,87.0,41
0.96951,972.9993993999992,6.0,46.0,87.0,41
0.96952,973.15,6.0,46.0,87.0,41
0.96953,973.99,6.0,46.0,87.0,41
0.96954,974.1224631999969,6.0,46.0,87.0,41
0.96955,974.398432,6.0,46.0,87.0,41
0.96956,974.64,6.0,46.0,87.0,41
0.96957,974.6815078000011,6.0,46.0,87.0,41
0.96958,974.7999332000006,6.0,46.0,87.0,41
0.96959,975.0383585999982,6.0,46.0,87.0,41
0.9696,975.558816000011,6.0,46.0,87.0,41
0.96961,976.0382795999961,6.0,46.0,87.0,41
0.96962,976.49,6.0,46.0,87.0,41
0.96963,976.5080258000002,6.0,46.0,87.0,41
0.96964,976.64,6.0,46.0,87.0,41
0.96965,976.9765489999991,6.0,46.0,87.0,41
0.96966,977.2137247999967,6.0,46.0,87.0,41
0.96967,977.3665374000001,6.0,46.0,87.0,41
0.96968,977.7942224000004,6.0,46.0,87.0,41
0.96969,977.99,6.0,46.0,87.0,41
0.9697,977.9944339999998,6.0,46.0,87.0,41
0.96971,978.197853599987,6.0,46.0,87.0,41
0.96972,978.28,6.0,46.0,87.0,41
0.96973,978.5793224,6.0,46.0,87.0,41
0.96974,979.1245164000028,6.0,46.0,87.0,41
0.96975,979.19,6.0,46.0,87.0,41
0.96976,979.47,6.0,46.0,87.0,41
0.96977,979.47,6.0,46.0,87.0,41
0.96978,979.69,6.0,46.0,87.0,41
0.96979,980.08,6.0,46.0,87.0,41
0.9698,980.08,6.0,46.0,87.0,41
0.96981,980.27,6.0,46.0,87.0,41
0.96982,980.54,6.0,46.60203999999794,87.0,41
0.96983,980.69,6.0,47.0,87.0,41
0.96984,980.7323984000046,6.0,47.0,87.0,41
0.96985,981.0474190000006,6.0,47.0,87.0,41
0.96986,981.09,6.0,47.0,87.0,41
0.96987,981.44,6.0,47.0,87.0,41
0.96988,981.44,6.0,47.0,87.0,41
0.96989,981.5333618000022,6.0,47.0,87.0,41
0.9699,981.65,6.0,47.0,87.0,41
0.96991,981.88,6.0,47.0,87.0,41
0.96992,982.0581087999989,6.0,47.0,87.0,41
0.96993,982.3447205999983,6.0,47.0,87.0,41
0.96994,982.4304272000003,6.0,47.0,87.0,41
0.96995,982.44,6.0,47.0,87.0,41
0.96996,982.44,6.0,47.0,87.0,41
0.96997,982.6910067999997,6.0,47.0,87.0,41
0.96998,982.9052543999953,6.0,47.0,87.0,41
0.96999,982.95,6.0,47.0,87.0,41
0.97,983.0213999999993,6.0,47.0,87.0,41
0.97001,983.19,6.0,47.0,87.0,41
0.97002,983.459315200001,6.0,47.0,87.0,41
0.97003,983.47,6.0,47.0,87.0,41
0.97004,983.6350095999998,6.0,47.0,87.0,41
0.97005,983.9359269999995,6.0,47.0,87.0,41
0.97006,983.9967728000006,6.0,47.0,87.0,41
0.97007,984.09,6.0,47.0,87.0,41
0.97008,984.1444576,6.0,47.0,87.0,41
0.97009,984.18,6.0,47.0,87.0,41
0.9701,984.4977759999991,6.0,47.0,87.0,41
0.97011,985.2,6.0,47.0,87.0,41
0.97012,985.2,6.0,47.0,87.0,41
0.97013,985.6266415999993,6.0,47.0,87.0,41
0.97014,985.7602507999999,6.0,47.0,87.0,41
0.97015,985.79,6.0,47.0,87.0,41
0.97016,985.89,6.0,47.0,87.0,41
0.97017,986.17,6.0,47.0,87.0,41
0.97018,986.29,6.0,47.0,87.0,41
0.97019,986.45,6.0,47.0,87.0,41
0.9702,986.5467039999971,6.0,47.0,87.0,41
0.97021,986.79,6.0,47.0,87.0,41
0.97022,986.8675695999863,6.0,47.0,87.0,41
0.97023,987.25,6.0,47.0,87.0,41
0.97024,987.2828639999992,6.0,47.0,87.0,41
0.97025,987.5704599999974,6.0,47.0,87.0,41
0.97026,988.1655116000001,6.0,47.0,87.0,41
0.97027,988.19,6.0,47.0,87.0,41
0.97028,988.3391336000036,6.0,47.0,87.0,41
0.97029,988.5362732000015,6.0,47.0,87.0,41
0.9703,988.61,6.0,47.0,87.0,41
0.97031,988.61,6.0,47.0,87.0,41
0.97032,988.72,6.0,47.0,87.0,41
0.97033,988.77,6.0,47.0,87.0,41
0.97034,989.1821087999874,6.0,47.0,87.0,41
0.97035,989.6407970000033,6.0,47.0,87.0,41
0.97036,989.69,6.0,47.0,87.0,41
0.97037,989.84,6.0,47.0,87.0,41
0.97038,989.8536944000004,6.0,47.0,87.0,41
0.97039,990.0,6.0,47.0,87.0,41
0.9704,990.0955679999996,6.0,47.0,87.0,41
0.97041,990.1803645999977,6.0,47.0,87.0,41
0.97042,990.3997620000006,6.0,47.0,87.0,41
0.97043,990.6802148000022,6.0,47.0,87.0,41
0.97044,991.1327695999998,6.0,47.0,87.0,41
0.97045,991.3373190000068,6.0,47.0,87.0,41
0.97046,991.7844811999998,6.0,47.0,87.0,41
0.97047,991.88,6.0,47.0,87.0,41
0.97048,992.2289824000001,6.0,47.0,87.0,41
0.97049,992.23,6.0,47.0,87.0,41
0.9705,992.23,6.0,47.0,87.0,41
0.97051,992.23,6.0,47.0,87.0,41
0.97052,993.06,6.0,47.0,87.0,41
0.97053,993.06,6.0,47.0,87.0,41
0.97054,993.06,6.0,47.0,87.0,41
0.97055,993.2724460000039,6.0,47.0,87.0,41
0.97056,993.3840960000025,6.0,47.0,87.0,41
0.97057,993.69,6.0,47.0,87.0,41
0.97058,993.9941631999891,6.0,47.0,87.0,41
0.97059,994.3200953999974,6.0,47.0,87.0,41
0.9706,994.39,6.0,47.0,87.0,41
0.97061,994.4375704000005,6.0,47.0,87.0,41
0.97062,994.84,6.0,47.0,87.0,41
0.97063,994.9968861999986,6.0,47.0,87.0,41
0.97064,995.2297727999976,6.0,47.0,87.0,41
0.97065,995.6,6.0,47.0,87.0,41
0.97066,995.6641268000028,6.0,47.0,87.0,41
0.97067,995.69,6.0,47.0,87.0,41
0.97068,995.8934543999983,6.0,47.0,87.0,41
0.97069,996.0,6.0,47.0,87.0,41
0.9707,996.0,6.0,47.0,87.0,41
0.97071,996.0754377999996,6.0,47.0,87.0,41
0.97072,996.26,6.0,47.0,87.0,41
0.97073,996.3155059999984,6.0,47.0,87.0,41
0.97074,996.36,6.0,47.0,87.0,41
0.97075,996.508965,6.0,47.0,87.0,41
0.97076,996.61,6.0,47.0,87.0,41
0.97077,996.66,6.0,47.0,87.0,41
0.97078,997.1922695999989,6.0,47.0,87.0,41
0.97079,997.33,6.0,47.0,87.0,41
0.9708,997.3657839999997,6.0,47.0,87.0,41
0.97081,997.42,6.0,47.0,87.0,41
0.97082,997.42,6.0,47.0,87.0,41
0.97083,997.6211972000013,6.0,47.0,87.0,41
0.97084,998.14,6.0,47.0,87.0,41
0.97085,998.21,6.0,47.0,87.0,41
0.97086,998.2588459999993,6.0,47.0,87.0,41
0.97087,998.34,6.0,47.0,87.0,41
0.97088,998.35,6.0,47.0,87.0,41
0.97089,998.43,6.0,47.0,87.0,41
0.9709,998.9438739999987,6.0,47.0,87.0,41
0.97091,999.07,6.0,47.0,87.0,41
0.97092,999.08,6.0,47.0,87.0,41
0.97093,999.4856973999943,6.0,47.0,87.0,41
0.97094,999.53,6.0,47.0,87.0,41
0.97095,999.578425999998,6.0,47.0,87.0,41
0.97096,999.6943648000004,6.0,47.0,87.0,41
0.97097,999.71,6.0,47.0,87.0,41
0.97098,999.71,6.0,47.0,87.0,41
0.97099,999.71,6.0,47.0,87.0,41
0.971,999.72,6.0,47.0,87.0,41
0.97101,999.72,6.0,47.0,87.0,41
0.97102,999.7731907999998,6.0,47.0,87.0,41
0.97103,1000.0225829999996,6.0,47.0,87.0,41
0.97104,1000.05,6.0,47.0,87.0,41
0.97105,1000.1771529999971,6.0,47.0,87.0,41
0.97106,1000.18,6.0,47.0,87.0,41
0.97107,1000.3,6.0,47.0,87.0,41
0.97108,1000.8651640000026,6.0,47.0,87.0,41
0.97109,1000.9096037999942,6.0,47.0,87.0,41
0.9711,1001.4559120000015,6.0,47.0,87.0,41
0.97111,1001.71,6.0,47.0,87.0,41
0.97112,1001.71,6.0,47.0,87.0,41
0.97113,1001.8167720000026,6.0,47.0,87.0,41
0.97114,1002.0,6.0,47.0,87.0,41
0.97115,1002.35103,6.0,47.0,87.0,41
0.97116,1002.39,6.0,47.0,87.0,41
0.97117,1002.698204400001,6.0,47.0,87.0,41
0.97118,1002.7859964000008,6.0,47.0,87.0,41
0.97119,1002.8466318000001,6.0,47.0,87.0,41
0.9712,1003.2460159999994,6.0,47.0,87.0,41
0.97121,1003.2637923999998,6.0,47.0,87.0,41
0.97122,1003.3207555999985,6.0,47.0,87.0,41
0.97123,1003.974569600001,6.0,47.0,87.0,41
0.97124,1004.1766847999999,6.0,47.0,87.0,41
0.97125,1004.4445499999996,6.0,47.0,87.0,41
0.97126,1004.5506864000018,6.0,47.0,87.0,41
0.97127,1004.6561363999988,6.0,47.0,87.0,41
0.97128,1004.67,6.0,47.03216000000248,87.0,41
0.97129,1004.7704292000085,6.0,48.0,87.0,41
0.9713,1005.03,6.0,48.0,87.0,41
0.97131,1005.19,6.0,48.0,87.0,41
0.97132,1005.2076536000005,6.0,48.0,87.0,41
0.97133,1005.5035824000066,6.0,48.0,87.0,41
0.97134,1005.6844591999997,6.0,48.0,87.0,41
0.97135,1005.84,6.0,48.0,87.0,41
0.97136,1005.9213792,6.0,48.0,87.0,41
0.97137,1005.9420342000001,6.0,48.0,87.0,41
0.97138,1006.26,6.0,48.0,87.0,41
0.97139,1006.26,6.0,48.0,87.0,41
0.9714,1006.395468000008,6.0,48.0,87.0,41
0.97141,1006.97,6.0,48.0,87.0,41
0.97142,1007.11,6.0,48.0,87.0,41
0.97143,1007.903356399997,6.0,48.0,87.0,41
0.97144,1007.91,6.0,48.0,87.0,41
0.97145,1007.91,6.0,48.0,87.0,41
0.97146,1007.91,6.0,48.0,87.0,41
0.97147,1007.91,6.0,48.0,87.0,41
0.97148,1007.91,6.0,48.0,87.0,41
0.97149,1007.91,6.0,48.0,87.0,41
0.9715,1007.9840700000003,6.0,48.0,87.0,41
0.97151,1008.0,6.0,48.0,87.0,41
0.97152,1008.0,6.0,48.0,87.0,41
0.97153,1008.04,6.0,48.0,87.0,41
0.97154,1008.1362763999994,6.0,48.0,87.0,41
0.97155,1008.36,6.0,48.0,87.0,41
0.97156,1008.56,6.0,48.0,87.0,41
0.97157,1008.5866216000018,6.0,48.0,87.0,41
0.97158,1008.8600528000028,6.0,48.0,87.0,41
0.97159,1008.98,6.0,48.0,87.0,41
0.9716,1009.0209679999997,6.0,48.0,87.0,41
0.97161,1009.07,6.0,48.0,87.0,41
0.97162,1009.4041248000041,6.0,48.0,87.0,41
0.97163,1009.41,6.0,48.0,87.0,41
0.97164,1009.8881511999999,6.0,48.0,87.0,41
0.97165,1010.1417039999994,6.0,48.0,87.0,41
0.97166,1010.1631067999988,6.0,48.0,87.0,41
0.97167,1010.4859548000002,6.0,48.0,87.0,41
0.97168,1010.5929247999965,6.0,48.0,87.0,41
0.97169,1010.8395614000058,6.0,48.0,87.0,41
0.9717,1011.33,6.0,48.0,87.0,41
0.97171,1011.3931115999969,6.0,48.0,87.0,41
0.97172,1011.74,6.0,48.0,87.0,41
0.97173,1011.76,6.0,48.0,87.0,41
0.97174,1011.81,7.0,48.0,87.0,41
0.97175,1011.9022800000013,7.0,48.0,87.0,41
0.97176,1011.95,7.0,48.0,87.0,41
0.97177,1011.95,7.0,48.0,87.0,41
0.97178,1012.0673843999996,7.0,48.0,87.0,41
0.97179,1012.16,7.0,48.0,87.0,41
0.9718,1012.21,7.0,48.0,87.0,41
0.97181,1012.21,7.0,48.0,87.0,41
0.97182,1012.6169059999997,7.0,48.0,87.0,41
0.97183,1012.8550925999999,7.0,48.0,87.0,41
0.97184,1013.3412671999941,7.0,48.0,87.0,41
0.97185,1014.0,7.0,48.0,87.0,41
0.97186,1014.2257624000002,7.0,48.0,87.0,41
0.97187,1014.68,7.0,48.0,87.0,41
0.97188,1014.7047608000005,7.0,48.0,87.0,41
0.97189,1014.717972200001,7.0,48.0,87.0,41
0.9719,1014.913518,7.0,48.0,87.0,41
0.97191,1015.0,7.0,48.0,87.0,41
0.97192,1015.13,7.0,48.0,87.0,41
0.97193,1015.2313167999988,7.0,48.0,87.0,41
0.97194,1015.3,7.0,48.0,87.0,41
0.97195,1015.4267900000001,7.0,48.0,87.0,41
0.97196,1015.9831119999994,7.0,48.0,87.0,41
0.97197,1016.1633207999985,7.0,48.0,87.0,41
0.97198,1016.26,7.0,48.0,87.0,41
0.97199,1016.4376624000002,7.0,48.0,87.0,41
0.972,1016.49,7.0,48.0,87.0,41
0.97201,1017.051916200004,7.0,48.0,87.0,41
0.97202,1017.46,7.0,48.0,87.0,41
0.97203,1017.4832097999994,7.0,48.0,87.0,41
0.97204,1017.7,7.0,48.0,87.0,41
0.97205,1017.7,7.0,48.0,87.0,41
0.97206,1017.7912664000003,7.0,48.0,87.0,41
0.97207,1018.0035734000019,7.0,48.0,87.0,41
0.97208,1018.17,7.0,48.0,87.0,41
0.97209,1018.2335363999993,7.0,48.0,87.0,41
0.9721,1018.3869719999993,7.0,48.0,87.0,41
0.97211,1018.6991478000011,7.0,48.0,87.0,41
0.97212,1019.15,7.0,48.0,87.0,41
0.97213,1019.15,7.0,48.0,87.0,41
0.97214,1019.4773423999978,7.0,48.0,87.0,41
0.97215,1019.57,7.0,48.0,87.0,41
0.97216,1020.0,7.0,48.0,87.0,41
0.97217,1020.09,7.0,48.0,87.0,41
0.97218,1020.12,7.0,48.0,87.0,41
0.97219,1020.12,7.0,48.0,87.0,41
0.9722,1020.14,7.0,48.0,87.0,41
0.97221,1020.2627888000011,7.0,48.0,87.0,41
0.97222,1020.38,7.0,48.0,87.0,41
0.97223,1020.72,7.0,48.0,87.0,41
0.97224,1020.7390383999996,7.0,48.0,87.0,41
0.97225,1020.8882249999989,7.0,48.0,87.0,41
0.97226,1020.91,7.0,48.0,87.0,41
0.97227,1021.2200034000026,7.0,48.0,87.0,41
0.97228,1021.48,7.0,48.0,87.0,41
0.97229,1021.4961738000001,7.0,48.0,87.0,41
0.9723,1021.5264180000001,7.0,48.0,87.0,41
0.97231,1021.5314381999997,7.0,48.0,87.0,41
0.97232,1021.8303519999995,7.0,48.0,87.0,41
0.97233,1021.8734052000003,7.0,48.0,87.0,41
0.97234,1021.8893348,7.0,48.0,87.0,41
0.97235,1022.057868,7.0,48.0,87.0,41
0.97236,1022.0991983999999,7.0,48.0,87.0,41
0.97237,1022.11,7.0,48.0,87.0,41
0.97238,1022.11,7.0,48.0,87.0,41
0.97239,1022.4998488000117,7.0,48.0,87.0,41
0.9724,1023.4384559999992,7.0,48.0,87.0,41
0.97241,1023.58,7.0,48.0,87.0,41
0.97242,1023.8066707999972,7.0,48.0,87.0,41
0.97243,1024.12,7.0,48.0,87.0,41
0.97244,1024.15,7.0,48.0,87.0,41
0.97245,1024.21,7.0,48.0,87.0,41
0.97246,1024.37,7.0,48.0,87.0,41
0.97247,1024.5342135999992,7.0,48.0,87.0,41
0.97248,1024.56,7.0,48.0,87.0,41
0.97249,1024.66,7.0,48.0,87.0,41
0.9725,1025.15,7.0,48.0,87.0,41
0.97251,1025.15,7.0,48.0,87.0,41
0.97252,1025.17,7.0,48.0,87.0,41
0.97253,1025.2915057999999,7.0,48.0,87.0,41
0.97254,1025.56,7.0,48.0,87.0,41
0.97255,1026.0,7.0,48.0,87.0,41
0.97256,1026.1886480000012,7.0,48.0,87.0,41
0.97257,1026.7057636000006,7.0,48.0,87.0,41
0.97258,1026.7977659999983,7.0,48.0,87.0,41
0.97259,1027.0959785999992,7.0,48.0,87.0,41
0.9726,1027.18,7.0,48.0,87.0,41
0.97261,1027.4912126000002,7.0,48.0,87.0,41
0.97262,1027.6107279999997,7.0,48.0,87.0,41
0.97263,1027.76,7.0,48.0,87.0,41
0.97264,1027.7932031999994,7.0,48.0,87.0,41
0.97265,1027.9177270000016,7.0,48.09330000000773,87.0,41
0.97266,1028.09,7.0,49.0,87.0,41
0.97267,1028.3998700000118,7.0,49.0,87.0,41
0.97268,1028.78,7.0,49.0,87.0,41
0.97269,1028.8794024000072,7.0,49.0,87.0,41
0.9727,1029.7609400000003,7.0,49.0,87.0,41
0.97271,1029.8872619999997,7.0,49.0,87.0,41
0.97272,1030.12,7.0,49.0,87.0,41
0.97273,1030.3979153999987,7.0,49.0,87.0,41
0.97274,1030.7884912000002,7.0,49.0,87.0,41
0.97275,1030.976275,7.0,49.0,87.0,41
0.97276,1031.0295487999997,7.0,49.0,87.0,41
0.97277,1031.0829074000035,7.0,49.0,87.0,41
0.97278,1031.3069707999975,7.0,49.0,87.0,41
0.97279,1031.71129780001,7.0,49.0,87.0,41
0.9728,1031.78,7.0,49.0,87.0,41
0.97281,1031.78,7.0,49.0,87.0,41
0.97282,1031.9611236000012,7.0,49.0,87.0,41
0.97283,1032.0,7.0,49.0,87.0,41
0.97284,1032.34,7.0,49.0,87.0,41
0.97285,1032.3543079999997,7.0,49.0,87.0,41
0.97286,1032.4048368000008,7.0,49.0,87.0,41
0.97287,1032.7152420000027,7.0,49.0,87.0,41
0.97288,1032.8417888000001,7.0,49.0,87.0,41
0.97289,1033.11,7.0,49.0,87.0,41
0.9729,1033.11,7.0,49.0,87.0,41
0.97291,1033.11,7.0,49.0,87.0,41
0.97292,1033.1720144000003,7.0,49.0,87.0,41
0.97293,1033.4834227999997,7.0,49.0,87.0,41
0.97294,1033.59,7.0,49.0,87.0,41
0.97295,1033.6988889999984,7.0,49.0,87.0,41
0.97296,1033.7,7.0,49.0,87.0,41
0.97297,1033.71,7.0,49.0,87.0,41
0.97298,1033.71,7.0,49.0,87.0,41
0.97299,1033.9908556000003,7.0,49.0,87.0,41
0.973,1034.02,7.0,49.0,87.0,41
0.97301,1034.048461,7.0,49.0,87.0,41
0.97302,1034.07,7.0,49.0,87.0,41
0.97303,1034.1455713999935,7.0,49.0,87.0,41
0.97304,1035.0314960000064,7.0,49.0,87.0,41
0.97305,1035.32,7.0,49.0,87.0,41
0.97306,1035.35,7.0,49.0,87.0,41
0.97307,1035.85,7.0,49.0,87.0,41
0.97308,1035.85,7.0,49.0,87.0,41
0.97309,1035.8702494000004,7.0,49.0,87.0,41
0.9731,1035.9362920000003,7.0,49.0,87.0,41
0.97311,1036.55,7.0,49.0,87.0,41
0.97312,1036.5685855999996,7.0,49.0,87.0,41
0.97313,1036.8110148000023,7.0,49.0,87.0,41
0.97314,1036.9789296000044,7.0,49.0,87.0,41
0.97315,1037.16,7.0,49.0,87.0,41
0.97316,1037.2324527999992,7.0,49.0,87.0,41
0.97317,1037.4405331999978,7.0,49.0,87.0,41
0.97318,1037.4975839999925,7.0,49.0,87.0,41
0.97319,1037.9722872000002,7.0,49.0,87.0,41
0.9732,1038.0,7.0,49.0,87.0,41
0.97321,1038.0416809999995,7.0,49.0,87.0,41
0.97322,1038.25,7.0,49.0,87.0,41
0.97323,1038.4044024000004,7.0,49.0,87.0,41
0.97324,1038.43,7.0,49.0,87.0,41
0.97325,1038.43,7.0,49.0,87.0,41
0.97326,1038.4889272000041,7.0,49.0,87.0,41
0.97327,1038.7530351999985,7.0,49.0,87.0,41
0.97328,1039.31,7.0,49.0,87.0,41
0.97329,1039.5072697999992,7.0,49.0,87.0,41
0.9733,1039.52,7.0,49.0,87.0,41
0.97331,1039.561923800001,7.0,49.0,87.0,41
0.97332,1039.6318712000002,7.0,49.0,87.0,41
0.97333,1039.74,7.0,49.0,87.0,41
0.97334,1039.778321999999,7.0,49.0,87.0,41
0.97335,1040.0093010000035,7.0,49.0,87.0,41
0.97336,1040.2529264000013,7.0,49.0,87.0,41
0.97337,1040.42,7.0,49.0,87.0,41
0.97338,1040.738675200008,7.0,49.0,87.0,41
0.97339,1041.1086107999972,7.0,49.0,87.0,41
0.9734,1041.228348,7.0,49.0,87.0,41
0.97341,1041.98,7.0,49.0,87.0,41
0.97342,1041.98,7.0,49.0,87.0,41
0.97343,1042.292229999996,7.0,49.0,87.0,41
0.97344,1042.48,7.0,49.0,87.0,41
0.97345,1042.6520720000008,7.0,49.0,87.0,41
0.97346,1042.8856480000004,7.0,49.0,87.0,41
0.97347,1043.308694599999,7.0,49.0,87.0,41
0.97348,1043.37,7.0,49.0,87.0,41
0.97349,1043.4,7.0,49.0,87.0,41
0.9735,1043.4,7.0,49.0,87.0,41
0.97351,1043.8987417999995,7.0,49.0,87.0,41
0.97352,1043.999672000001,7.0,49.0,87.0,41
0.97353,1044.11,7.0,49.0,87.0,41
0.97354,1044.1879819999967,7.0,49.0,87.0,41
0.97355,1044.3748170000001,7.0,49.0,87.0,41
0.97356,1044.4741687999995,7.0,49.0,87.0,41
0.97357,1044.56,7.0,49.0,87.0,41
0.97358,1044.72,7.0,49.0,87.0,41
0.97359,1044.9557146000009,7.0,49.0,87.0,41
0.9736,1045.3519039999996,7.0,49.0,87.0,41
0.97361,1045.52,7.0,49.0,87.0,41
0.97362,1045.620102400002,7.0,49.0,87.0,41
0.97363,1045.68,7.0,49.0,87.0,41
0.97364,1046.02,7.0,49.0,87.0,41
0.97365,1046.0449179999978,7.0,49.0,87.0,41
0.97366,1046.2089187999975,7.0,49.0,87.0,41
0.97367,1046.43,7.0,49.0,87.0,41
0.97368,1046.5181984,7.0,49.0,87.0,41
0.97369,1047.0293636,7.0,49.0,87.0,41
0.9737,1047.1073139999999,7.0,49.0,87.0,41
0.97371,1047.3893543999982,7.0,49.0,87.0,41
0.97372,1047.89,7.0,49.0,87.0,41
0.97373,1047.9160530000015,7.0,49.0,87.0,41
0.97374,1048.1884280000022,7.0,49.0,87.0,41
0.97375,1048.34,7.0,49.0,87.0,41
0.97376,1048.58,7.0,49.0,87.0,41
0.97377,1048.58,7.0,49.0,87.0,41
0.97378,1048.8311479999986,7.0,49.0,87.0,41
0.97379,1048.89,7.0,49.0,87.0,41
0.9738,1048.89,7.0,49.0,87.0,41
0.97381,1048.9213409999988,7.0,49.0,87.0,41
0.97382,1048.9934024,7.0,49.0,87.0,41
0.97383,1049.43,7.0,49.0,87.0,41
0.97384,1049.43,7.0,49.0,87.0,41
0.97385,1049.43,7.0,49.0,87.0,41
0.97386,1049.4394292000002,7.0,49.0,87.0,41
0.97387,1049.44,7.0,49.0,87.0,41
0.97388,1049.44,7.0,49.0,87.0,41
0.97389,1049.6339548000024,7.0,49.0,87.0,41
0.9739,1049.6599580000002,7.0,49.0,87.0,41
0.97391,1049.9407216,7.0,49.25901999999769,87.0,40
0.97392,1050.08,7.0,50.0,87.0,40
0.97393,1050.67,7.0,50.0,87.0,40
0.97394,1051.5107096000015,7.0,50.0,87.0,40
0.97395,1051.9174280000002,7.0,50.0,87.0,40
0.97396,1052.2445072000014,7.0,50.0,87.0,40
0.97397,1052.27,7.0,50.0,87.0,40
0.97398,1052.6730467999996,7.0,50.0,87.0,40
0.97399,1052.7109434000001,7.0,50.0,87.0,40
0.974,1053.01467999999,7.0,50.0,87.0,40
0.97401,1053.1389122000005,7.0,50.0,87.0,40
0.97402,1053.89,7.0,50.0,87.0,40
0.97403,1053.8983531999997,7.0,50.0,87.0,40
0.97404,1053.91,7.0,50.0,87.0,40
0.97405,1053.91,7.0,50.0,87.0,40
0.97406,1053.9162196000007,7.0,50.0,87.0,40
0.97407,1054.081162000003,7.0,50.0,87.0,40
0.97408,1054.2693504000001,7.0,50.0,87.0,40
0.97409,1054.44,7.0,50.0,87.0,40
0.9741,1054.8690299999985,7.0,50.0,87.0,40
0.97411,1055.0314052000008,7.0,50.0,87.0,40
0.97412,1055.07,7.0,50.0,87.0,40
0.97413,1055.3714958000007,7.0,50.0,87.0,40
0.97414,1055.5,7.0,50.0,87.0,40
0.97415,1055.57,7.0,50.0,87.0,40
0.97416,1055.6067903999995,7.0,50.0,87.0,40
0.97417,1055.7510274,7.0,50.0,87.0,40
0.97418,1055.8112344000035,7.0,50.0,87.0,40
0.97419,1055.9,7.0,50.0,87.0,40
0.9742,1056.5657560000082,7.0,50.0,87.0,40
0.97421,1056.77,7.0,50.0,87.0,40
0.97422,1057.33,7.0,50.0,87.0,40
0.97423,1057.52,7.0,50.0,87.0,40
0.97424,1057.55,7.0,50.0,87.0,40
0.97425,1057.7620849999998,7.0,50.0,87.0,40
0.97426,1057.98,7.0,50.0,87.0,40
0.97427,1058.26,7.0,50.0,87.0,40
0.97428,1058.75,7.0,50.0,87.0,40
0.97429,1058.8852276000002,7.0,50.0,87.0,40
0.9743,1058.9734440000007,7.0,50.0,87.0,40
0.97431,1059.09,7.0,50.0,87.0,40
0.97432,1059.67,7.0,50.0,87.0,40
0.97433,1059.85,7.0,50.0,87.0,40
0.97434,1059.94,7.0,50.0,87.0,40
0.97435,1060.2565470000002,7.0,50.0,87.0,40
0.97436,1060.37,7.0,50.0,87.0,40
0.97437,1060.6007707999972,7.0,50.0,87.0,40
0.97438,1060.7778216000006,7.0,50.0,87.0,40
0.97439,1061.1757432000002,7.0,50.0,87.0,40
0.9744,1061.57,7.0,50.0,87.0,40
0.97441,1061.5784003999997,7.0,50.0,87.0,40
0.97442,1061.6,7.0,50.0,87.0,40
0.97443,1061.7041106000008,7.0,50.0,87.0,40
0.97444,1061.861936,7.0,50.0,87.0,40
0.97445,1062.0483740000013,7.0,50.0,87.0,40
0.97446,1062.2088895999989,7.0,50.0,87.0,40
0.97447,1062.289960399997,7.0,50.0,87.0,40
0.97448,1062.7841328000043,7.0,50.0,87.0,40
0.97449,1062.9641247999994,7.0,50.0,87.0,40
0.9745,1063.24,7.0,50.0,87.0,40
0.97451,1063.24,7.0,50.0,87.0,40
0.97452,1063.782617599999,7.0,50.0,87.0,40
0.97453,1063.867866,7.0,50.0,87.0,40
0.97454,1064.3051707999969,7.0,50.0,87.0,40
